Temp , Taille , ex , num
(16:33:13.492)  ,   1392970 ,  32 , 16055
(16:33:13.531)  ,   1393058 ,  29 , 16056
(16:33:13.574)  ,   1393146 ,  26 , 16057
(16:33:13.613)  ,   1393234 ,  27 , 16058
(16:33:13.651)  ,   1393322 ,  27 , 16059
(16:33:13.693)  ,   1393410 ,  27 , 16060
(16:33:13.731)  ,   1393498 ,  36 , 16061
(16:33:13.769)  ,   1393586 ,  28 , 16062
(16:33:13.812)  ,   1393674 ,  27 , 16063
(16:33:13.850)  ,   1393762 ,  28 , 16064
(16:33:13.890)  ,   1393850 ,  26 , 16065
(16:33:13.928)  ,   1393938 ,  27 , 16066
(16:33:13.966)  ,   1394026 ,  31 , 16067
(16:33:14.008)  ,   1394114 ,  25 , 16068
(16:33:14.046)  ,   1394202 ,  32 , 16069
(16:33:14.084)  ,   1394290 ,  32 , 16070
(16:33:14.125)  ,   1394378 ,  24 , 16071
(16:33:14.164)  ,   1394466 ,  37 , 16072
(16:33:14.201)  ,   1394554 ,  24 , 16073
(16:33:14.241)  ,   1394642 ,  27 , 16074
(16:33:14.279)  ,   1394730 ,  30 , 16075
(16:33:14.318)  ,   1394818 ,  28 , 16076
(16:33:14.358)  ,   1394906 ,  29 , 16077
(16:33:14.400)  ,   1394994 ,  37 , 16078
(16:33:14.441)  ,   1395082 ,  27 , 16079
(16:33:14.480)  ,   1395170 ,  42 , 16080
(16:33:14.518)  ,   1395258 ,  26 , 16081
(16:33:14.557)  ,   1395346 ,  29 , 16082
(16:33:14.596)  ,   1395434 ,  34 , 16083
(16:33:14.636)  ,   1395522 ,  40 , 16084
(16:33:14.678)  ,   1395610 ,  31 , 16085
(16:33:14.718)  ,   1395698 ,  38 , 16086
(16:33:14.758)  ,   1395786 ,  28 , 16087
(16:33:14.797)  ,   1395874 ,  44 , 16088
(16:33:14.839)  ,   1395962 ,  27 , 16089
(16:33:14.877)  ,   1396050 ,  29 , 16090
(16:33:14.915)  ,   1396138 ,  29 , 16091
(16:33:14.958)  ,   1396226 ,  26 , 16092
(16:33:14.997)  ,   1396314 ,  38 , 16093
(16:33:15.036)  ,   1396402 ,  23 , 16094
(16:33:15.075)  ,   1396490 ,  27 , 16095
(16:33:15.115)  ,   1396578 ,  44 , 16096
(16:33:15.152)  ,   1396666 ,  27 , 16097
(16:33:15.195)  ,   1396754 ,  28 , 16098
(16:33:15.236)  ,   1396842 ,  25 , 16099
(16:33:15.275)  ,   1396930 ,  27 , 16100
(16:33:15.313)  ,   1397018 ,  47 , 16101
(16:33:15.351)  ,   1397106 ,  30 , 16102
(16:33:15.391)  ,   1397194 ,  27 , 16103
(16:33:15.429)  ,   1397282 ,  30 , 16104
(16:33:15.471)  ,   1397370 ,  43 , 16105
(16:33:15.511)  ,   1397458 ,  28 , 16106
(16:33:15.548)  ,   1397546 ,  30 , 16107
(16:33:15.590)  ,   1397634 ,  28 , 16108
(16:33:15.627)  ,   1397722 ,  28 , 16109
(16:33:15.666)  ,   1397810 ,  30 , 16110
(16:33:15.709)  ,   1397898 ,  26 , 16111
(16:33:15.747)  ,   1397986 ,  37 , 16112
(16:33:15.786)  ,   1398074 ,  25 , 16113
(16:33:15.828)  ,   1398162 ,  27 , 16114
(16:33:15.865)  ,   1398250 ,  32 , 16115
(16:33:15.904)  ,   1398338 ,  23 , 16116
(16:33:15.948)  ,   1398426 ,  21 , 16117
(16:33:15.986)  ,   1398514 ,  32 , 16118
(16:33:16.025)  ,   1398602 ,  27 , 16119
(16:33:16.063)  ,   1398690 ,  31 , 16120
(16:33:16.102)  ,   1398778 ,  29 , 16121
(16:33:16.141)  ,   1398866 ,  31 , 16122
(16:33:16.181)  ,   1398954 ,  36 , 16123
(16:33:16.220)  ,   1399042 ,  28 , 16124
(16:33:16.263)  ,   1399130 ,  37 , 16125
(16:33:16.301)  ,   1399218 ,  27 , 16126
(16:33:16.341)  ,   1399306 ,  23 , 16127
(16:33:16.379)  ,   1399394 ,  41 , 16128
(16:33:16.421)  ,   1399482 ,  29 , 16129
(16:33:16.461)  ,   1399570 ,  28 , 16130
(16:33:16.499)  ,   1399658 ,  29 , 16131
(16:33:16.539)  ,   1399746 ,  29 , 16132
(16:33:16.577)  ,   1399834 ,  29 , 16133
(16:33:16.618)  ,   1399922 ,  25 , 16134
(16:33:16.658)  ,   1400010 ,  31 , 16135
(16:33:16.697)  ,   1400098 ,  31 , 16136
(16:33:16.738)  ,   1400186 ,  27 , 16137
(16:33:16.776)  ,   1400274 ,  27 , 16138
(16:33:16.814)  ,   1400362 ,  35 , 16139
(16:33:16.852)  ,   1400450 ,  24 , 16140
(16:33:16.891)  ,   1400538 ,  25 , 16141
(16:33:16.932)  ,   1400626 ,  36 , 16142
(16:33:16.971)  ,   1400714 ,  27 , 16143
(16:33:17.012)  ,   1400802 ,  27 , 16144
(16:33:17.051)  ,   1400890 ,  27 , 16145
(16:33:17.091)  ,   1400978 ,  28 , 16146
(16:33:17.129)  ,   1401066 ,  42 , 16147
(16:33:17.167)  ,   1401154 ,  30 , 16148
(16:33:17.209)  ,   1401242 ,  31 , 16149
(16:33:17.248)  ,   1401330 ,  30 , 16150
(16:33:17.287)  ,   1401418 ,  26 , 16151
(16:33:17.326)  ,   1401506 ,  22 , 16152
(16:33:17.367)  ,   1401594 ,  29 , 16153
(16:33:17.408)  ,   1401682 ,  29 , 16154
(16:33:17.445)  ,   1401770 ,  30 , 16155
(16:33:17.485)  ,   1401858 ,  25 , 16156
(16:33:17.526)  ,   1401946 ,  28 , 16157
(16:33:17.565)  ,   1402034 ,  38 , 16158
(16:33:17.606)  ,   1402122 ,  28 , 16159
(16:33:17.644)  ,   1402210 ,  27 , 16160
(16:33:17.681)  ,   1402298 ,  33 , 16161
(16:33:17.724)  ,   1402386 ,  28 , 16162
(16:33:17.762)  ,   1402474 ,  29 , 16163
(16:33:17.804)  ,   1402562 ,  27 , 16164
(16:33:17.843)  ,   1402650 ,  26 , 16165
(16:33:17.882)  ,   1402738 ,  33 , 16166
(16:33:17.920)  ,   1402826 ,  30 , 16167
(16:33:17.958)  ,   1402914 ,  28 , 16168
(16:33:17.997)  ,   1403002 ,  40 , 16169
(16:33:18.038)  ,   1403090 ,  26 , 16170
(16:33:18.077)  ,   1403178 ,  27 , 16171
(16:33:18.116)  ,   1403266 ,  32 , 16172
(16:33:18.156)  ,   1403354 ,  32 , 16173
(16:33:18.193)  ,   1403442 ,  28 , 16174
(16:33:18.232)  ,   1403530 ,  34 , 16175
(16:33:18.271)  ,   1403618 ,  37 , 16176
(16:33:18.312)  ,   1403706 ,  31 , 16177
(16:33:18.353)  ,   1403794 ,  33 , 16178
(16:33:18.393)  ,   1403882 ,  26 , 16179
(16:33:18.432)  ,   1403970 ,  39 , 16180
(16:33:18.473)  ,   1404058 ,  32 , 16181
(16:33:18.512)  ,   1404146 ,  26 , 16182
(16:33:18.554)  ,   1404234 ,  26 , 16183
(16:33:18.592)  ,   1404322 ,  26 , 16184
(16:33:18.629)  ,   1404410 ,  28 , 16185
(16:33:18.670)  ,   1404498 ,  28 , 16186
(16:33:18.710)  ,   1404586 ,  24 , 16187
(16:33:18.748)  ,   1404674 ,  28 , 16188
(16:33:18.788)  ,   1404762 ,  28 , 16189
(16:33:18.827)  ,   1404850 ,  27 , 16190
(16:33:18.868)  ,   1404938 ,  29 , 16191
(16:33:18.907)  ,   1405026 ,  27 , 16192
(16:33:18.946)  ,   1405114 ,  24 , 16193
(16:33:18.989)  ,   1405202 ,  27 , 16194
(16:33:19.028)  ,   1405290 ,  26 , 16195
(16:33:19.066)  ,   1405378 ,  28 , 16196
(16:33:19.105)  ,   1405466 ,  28 , 16197
(16:33:19.147)  ,   1405554 ,  34 , 16198
(16:33:19.186)  ,   1405642 ,  26 , 16199
(16:33:19.225)  ,   1405730 ,  25 , 16200
(16:33:19.266)  ,   1405818 ,  29 , 16201
(16:33:19.305)  ,   1405906 ,  27 , 16202
(16:33:19.343)  ,   1405994 ,  20 , 16203
(16:33:19.381)  ,   1406082 ,  33 , 16204
(16:33:19.422)  ,   1406170 ,  29 , 16205
(16:33:19.460)  ,   1406258 ,  29 , 16206
(16:33:19.499)  ,   1406346 ,  32 , 16207
(16:33:19.539)  ,   1406434 ,  24 , 16208
(16:33:19.577)  ,   1406522 ,  29 , 16209
(16:33:19.615)  ,   1406610 ,  30 , 16210
(16:33:19.655)  ,   1406698 ,  27 , 16211
(16:33:19.696)  ,   1406786 ,  33 , 16212
(16:33:19.735)  ,   1406874 ,  28 , 16213
(16:33:19.774)  ,   1406962 ,  28 , 16214
(16:33:19.813)  ,   1407050 ,  29 , 16215
(16:33:19.852)  ,   1407138 ,  28 , 16216
(16:33:19.917)  ,   1407226 ,  27 , 16217
(16:33:19.955)  ,   1407314 ,  25 , 16218
(16:33:19.993)  ,   1407402 ,  30 , 16219
(16:33:20.032)  ,   1407490 ,  30 , 16220
(16:33:20.072)  ,   1407578 ,  28 , 16221
(16:33:20.111)  ,   1407666 ,  27 , 16222
(16:33:20.148)  ,   1407754 ,  36 , 16223
(16:33:20.185)  ,   1407842 ,  31 , 16224
(16:33:20.229)  ,   1407930 ,  32 , 16225
(16:33:20.267)  ,   1408018 ,  27 , 16226
(16:33:20.306)  ,   1408106 ,  25 , 16227
(16:33:20.344)  ,   1408194 ,  24 , 16228
(16:33:20.383)  ,   1408282 ,  27 , 16229
(16:33:20.423)  ,   1408370 ,  32 , 16230
(16:33:20.486)  ,   1408458 ,  33 , 16231
(16:33:20.527)  ,   1408546 ,  29 , 16232
(16:33:20.567)  ,   1408634 ,  30 , 16233
(16:33:20.606)  ,   1408722 ,  30 , 16234
(16:33:20.644)  ,   1408810 ,  30 , 16235
(16:33:20.683)  ,   1408898 ,  32 , 16236
(16:33:20.724)  ,   1408986 ,  46 , 16237
(16:33:20.762)  ,   1409074 ,  35 , 16238
(16:33:20.802)  ,   1409162 ,  27 , 16239
(16:33:20.846)  ,   1409250 ,  38 , 16240
(16:33:20.884)  ,   1409338 ,  34 , 16241
(16:33:20.924)  ,   1409426 ,  27 , 16242
(16:33:20.962)  ,   1409514 ,  34 , 16243
(16:33:21.001)  ,   1409602 ,  32 , 16244
(16:33:21.041)  ,   1409690 ,  29 , 16245
(16:33:21.079)  ,   1409778 ,  35 , 16246
(16:33:21.121)  ,   1409866 ,  25 , 16247
(16:33:21.163)  ,   1409954 ,  35 , 16248
(16:33:21.202)  ,   1410042 ,  33 , 16249
(16:33:21.241)  ,   1410130 ,  27 , 16250
(16:33:21.280)  ,   1410218 ,  35 , 16251
(16:33:21.319)  ,   1410306 ,  30 , 16252
(16:33:21.360)  ,   1410394 ,  31 , 16253
(16:33:21.398)  ,   1410482 ,  28 , 16254
(16:33:21.438)  ,   1410570 ,  28 , 16255
(16:33:21.479)  ,   1410658 ,  32 , 16256
(16:33:21.518)  ,   1410746 ,  29 , 16257
(16:33:21.557)  ,   1410834 ,  29 , 16258
(16:33:21.595)  ,   1410922 ,  27 , 16259
(16:33:21.637)  ,   1411010 ,  30 , 16260
(16:33:21.676)  ,   1411098 ,  25 , 16261
(16:33:21.715)  ,   1411186 ,  36 , 16262
(16:33:21.755)  ,   1411274 ,  25 , 16263
(16:33:21.797)  ,   1411362 ,  38 , 16264
(16:33:21.835)  ,   1411450 ,  26 , 16265
(16:33:21.877)  ,   1411538 ,  31 , 16266
(16:33:21.916)  ,   1411626 ,  37 , 16267
(16:33:21.954)  ,   1411714 ,  30 , 16268
(16:33:21.993)  ,   1411802 ,  32 , 16269
(16:33:22.032)  ,   1411890 ,  25 , 16270
(16:33:22.071)  ,   1411978 ,  28 , 16271
(16:33:22.115)  ,   1412066 ,  25 , 16272
(16:33:22.153)  ,   1412154 ,  26 , 16273
(16:33:22.193)  ,   1412242 ,  27 , 16274
(16:33:22.232)  ,   1412330 ,  32 , 16275
(16:33:22.271)  ,   1412418 ,  31 , 16276
(16:33:22.310)  ,   1412506 ,  33 , 16277
(16:33:22.351)  ,   1412594 ,  28 , 16278
(16:33:22.392)  ,   1412682 ,  26 , 16279
(16:33:22.432)  ,   1412770 ,  37 , 16280
(16:33:22.472)  ,   1412858 ,  31 , 16281
(16:33:22.511)  ,   1412946 ,  28 , 16282
(16:33:22.549)  ,   1413034 ,  36 , 16283
(16:33:22.589)  ,   1413122 ,  27 , 16284
(16:33:22.629)  ,   1413210 ,  34 , 16285
(16:33:22.671)  ,   1413298 ,  26 , 16286
(16:33:22.710)  ,   1413386 ,  30 , 16287
(16:33:22.749)  ,   1413474 ,  40 , 16288
(16:33:22.789)  ,   1413562 ,  27 , 16289
(16:33:22.829)  ,   1413650 ,  27 , 16290
(16:33:22.868)  ,   1413738 ,  26 , 16291
(16:33:22.910)  ,   1413826 ,  29 , 16292
(16:33:22.949)  ,   1413914 ,  28 , 16293
(16:33:22.988)  ,   1414002 ,  27 , 16294
(16:33:23.031)  ,   1414090 ,  27 , 16295
(16:33:23.069)  ,   1414178 ,  32 , 16296
(16:33:23.109)  ,   1414266 ,  31 , 16297
(16:33:23.146)  ,   1414354 ,  37 , 16298
(16:33:23.187)  ,   1414442 ,  27 , 16299
(16:33:23.229)  ,   1414530 ,  27 , 16300
(16:33:23.267)  ,   1414618 ,  42 , 16301
(16:33:23.307)  ,   1414706 ,  28 , 16302
(16:33:23.347)  ,   1414794 ,  33 , 16303
(16:33:23.386)  ,   1414882 ,  27 , 16304
(16:33:23.428)  ,   1414970 ,  36 , 16305
(16:33:23.471)  ,   1415058 ,  29 , 16306
(16:33:23.510)  ,   1415146 ,  28 , 16307
(16:33:23.549)  ,   1415234 ,  36 , 16308
(16:33:23.589)  ,   1415322 ,  27 , 16309
(16:33:23.627)  ,   1415410 ,  31 , 16310
(16:33:23.667)  ,   1415498 ,  27 , 16311
(16:33:23.710)  ,   1415586 ,  29 , 16312
(16:33:23.751)  ,   1415674 ,  30 , 16313
(16:33:23.791)  ,   1415762 ,  35 , 16314
(16:33:23.828)  ,   1415850 ,  30 , 16315
(16:33:23.867)  ,   1415938 ,  33 , 16316
(16:33:23.910)  ,   1416026 ,  34 , 16317
(16:33:23.949)  ,   1416114 ,  35 , 16318
(16:33:23.991)  ,   1416202 ,  29 , 16319
(16:33:24.031)  ,   1416290 ,  28 , 16320
(16:33:24.069)  ,   1416378 ,  26 , 16321
(16:33:24.111)  ,   1416466 ,  31 , 16322
(16:33:24.150)  ,   1416554 ,  36 , 16323
(16:33:24.190)  ,   1416642 ,  28 , 16324
(16:33:24.228)  ,   1416730 ,  30 , 16325
(16:33:24.269)  ,   1416818 ,  36 , 16326
(16:33:24.309)  ,   1416906 ,  29 , 16327
(16:33:24.352)  ,   1416994 ,  28 , 16328
(16:33:24.391)  ,   1417082 ,  26 , 16329
(16:33:24.428)  ,   1417170 ,  38 , 16330
(16:33:24.467)  ,   1417258 ,  29 , 16331
(16:33:24.506)  ,   1417346 ,  27 , 16332
(16:33:24.549)  ,   1417434 ,  35 , 16333
(16:33:24.593)  ,   1417522 ,  25 , 16334
(16:33:24.632)  ,   1417610 ,  35 , 16335
(16:33:24.672)  ,   1417698 ,  25 , 16336
(16:33:24.710)  ,   1417786 ,  29 , 16337
(16:33:24.751)  ,   1417874 ,  24 , 16338
(16:33:24.792)  ,   1417962 ,  29 , 16339
(16:33:24.832)  ,   1418050 ,  37 , 16340
(16:33:24.871)  ,   1418138 ,  28 , 16341
(16:33:24.913)  ,   1418226 ,  31 , 16342
(16:33:24.952)  ,   1418314 ,  29 , 16343
(16:33:24.992)  ,   1418402 ,  33 , 16344
(16:33:25.030)  ,   1418490 ,  33 , 16345
(16:33:25.079)  ,   1418578 ,  45 , 16346
(16:33:25.119)  ,   1418666 ,  41 , 16347
(16:33:25.157)  ,   1418754 ,  29 , 16348
(16:33:25.196)  ,   1418842 ,  38 , 16349
(16:33:25.236)  ,   1418930 ,  33 , 16350
(16:33:25.279)  ,   1419018 ,  25 , 16351
(16:33:25.321)  ,   1419106 ,  27 , 16352
(16:33:25.360)  ,   1419194 ,  29 , 16353
(16:33:25.402)  ,   1419282 ,  27 , 16354
(16:33:25.441)  ,   1419370 ,  31 , 16355
(16:33:25.480)  ,   1419458 ,  37 , 16356
(16:33:25.520)  ,   1419546 ,  25 , 16357
(16:33:25.558)  ,   1419634 ,  33 , 16358
(16:33:25.597)  ,   1419722 ,  35 , 16359
(16:33:25.637)  ,   1419810 ,  26 , 16360
(16:33:25.681)  ,   1419898 ,  31 , 16361
(16:33:25.722)  ,   1419986 ,  32 , 16362
(16:33:25.761)  ,   1420074 ,  27 , 16363
(16:33:25.800)  ,   1420162 ,  28 , 16364
(16:33:25.840)  ,   1420250 ,  28 , 16365
(16:33:25.880)  ,   1420338 ,  32 , 16366
(16:33:25.920)  ,   1420426 ,  33 , 16367
(16:33:25.958)  ,   1420514 ,  26 , 16368
(16:33:25.999)  ,   1420602 ,  33 , 16369
(16:33:26.040)  ,   1420690 ,  27 , 16370
(16:33:26.081)  ,   1420778 ,  37 , 16371
(16:33:26.124)  ,   1420866 ,  32 , 16372
(16:33:26.162)  ,   1420954 ,  34 , 16373
(16:33:26.201)  ,   1421042 ,  28 , 16374
(16:33:26.242)  ,   1421130 ,  26 , 16375
(16:33:26.283)  ,   1421218 ,  35 , 16376
(16:33:26.323)  ,   1421306 ,  24 , 16377
(16:33:26.362)  ,   1421394 ,  34 , 16378
(16:33:26.401)  ,   1421482 ,  27 , 16379
(16:33:26.441)  ,   1421570 ,  38 , 16380
(16:33:26.480)  ,   1421658 ,  40 , 16381
(16:33:26.524)  ,   1421746 ,  40 , 16382
(16:33:26.566)  ,   1421834 ,  33 , 16383
(16:33:26.605)  ,   1421922 ,  27 , 16384
(16:33:26.644)  ,   1422010 ,  29 , 16385
(16:33:26.682)  ,   1422098 ,  33 , 16386
(16:33:26.721)  ,   1422186 ,  30 , 16387
(16:33:26.760)  ,   1422274 ,  27 , 16388
(16:33:26.804)  ,   1422362 ,  27 , 16389
(16:33:26.843)  ,   1422450 ,  29 , 16390
(16:33:26.882)  ,   1422538 ,  30 , 16391
(16:33:26.924)  ,   1422626 ,  25 , 16392
(16:33:26.961)  ,   1422714 ,  30 , 16393
(16:33:27.004)  ,   1422802 ,  33 , 16394
(16:33:27.048)  ,   1422890 ,  12 , 16395
(16:33:27.092)  ,   1422978 ,  25 , 16396
(16:33:27.131)  ,   1423066 ,  39 , 16397
(16:33:27.171)  ,   1423154 ,  28 , 16398
(16:33:27.211)  ,   1423242 ,  28 , 16399
(16:33:27.249)  ,   1423330 ,  35 , 16400
(16:33:27.289)  ,   1423418 ,  24 , 16401
(16:33:27.328)  ,   1423506 ,  32 , 16402
(16:33:27.366)  ,   1423594 ,  27 , 16403
(16:33:27.409)  ,   1423682 ,  36 , 16404
(16:33:27.447)  ,   1423770 ,  44 , 16405
(16:33:27.486)  ,   1423858 ,  28 , 16406
(16:33:27.529)  ,   1423946 ,  31 , 16407
(16:33:27.568)  ,   1424034 ,  32 , 16408
(16:33:27.609)  ,   1424122 ,  27 , 16409
(16:33:27.647)  ,   1424210 ,  28 , 16410
(16:33:27.689)  ,   1424298 ,  30 , 16411
(16:33:27.728)  ,   1424386 ,  30 , 16412
(16:33:27.769)  ,   1424474 ,  33 , 16413
(16:33:27.810)  ,   1424562 ,  28 , 16414
(16:33:27.849)  ,   1424650 ,  36 , 16415
(16:33:27.889)  ,   1424738 ,  25 , 16416
(16:33:27.928)  ,   1424826 ,  32 , 16417
(16:33:27.969)  ,   1424914 ,  27 , 16418
(16:33:28.012)  ,   1425002 ,  36 , 16419
(16:33:28.051)  ,   1425090 ,  28 , 16420
(16:33:28.091)  ,   1425178 ,  30 , 16421
(16:33:28.134)  ,   1425266 ,  25 , 16422
(16:33:28.173)  ,   1425354 ,  28 , 16423
(16:33:28.216)  ,   1425442 ,  27 , 16424
(16:33:28.254)  ,   1425530 ,  35 , 16425
(16:33:28.293)  ,   1425618 ,  28 , 16426
(16:33:28.333)  ,   1425706 ,  30 , 16427
(16:33:28.372)  ,   1425794 ,  31 , 16428
(16:33:28.412)  ,   1425882 ,  51 , 16429
(16:33:28.456)  ,   1425970 ,  26 , 16430
(16:33:28.494)  ,   1426058 ,  31 , 16431
(16:33:28.535)  ,   1426146 ,  49 , 16432
(16:33:28.576)  ,   1426234 ,  29 , 16433
(16:33:28.615)  ,   1426322 ,  30 , 16434
(16:33:28.654)  ,   1426410 ,  29 , 16435
(16:33:28.693)  ,   1426498 ,  28 , 16436
(16:33:28.732)  ,   1426586 ,  32 , 16437
(16:33:28.777)  ,   1426674 ,  12 , 16438
(16:33:28.824)  ,   1426762 ,  29 , 16439
(16:33:28.866)  ,   1426850 ,  39 , 16440
(16:33:28.906)  ,   1426938 ,  28 , 16441
(16:33:28.945)  ,   1427026 ,  35 , 16442
(16:33:28.985)  ,   1427114 ,  33 , 16443
(16:33:29.026)  ,   1427202 ,  28 , 16444
(16:33:29.065)  ,   1427290 ,  27 , 16445
(16:33:29.107)  ,   1427378 ,  26 , 16446
(16:33:29.146)  ,   1427466 ,  39 , 16447
(16:33:29.185)  ,   1427554 ,  34 , 16448
(16:33:29.225)  ,   1427642 ,  32 , 16449
(16:33:29.264)  ,   1427730 ,  35 , 16450
(16:33:29.306)  ,   1427818 ,  25 , 16451
(16:33:29.345)  ,   1427906 ,  42 , 16452
(16:33:29.388)  ,   1427994 ,  38 , 16453
(16:33:29.428)  ,   1428082 ,  37 , 16454
(16:33:29.468)  ,   1428170 ,  28 , 16455
(16:33:29.508)  ,   1428258 ,  20 , 16456
(16:33:29.549)  ,   1428346 ,  29 , 16457
(16:33:29.589)  ,   1428434 ,  31 , 16458
(16:33:29.628)  ,   1428522 ,  39 , 16459
(16:33:29.673)  ,   1428610 ,  28 , 16460
(16:33:29.713)  ,   1428698 ,  34 , 16461
(16:33:29.751)  ,   1428786 ,  27 , 16462
(16:33:29.792)  ,   1428874 ,  31 , 16463
(16:33:29.832)  ,   1428962 ,  34 , 16464
(16:33:29.872)  ,   1429050 ,  25 , 16465
(16:33:29.914)  ,   1429138 ,  33 , 16466
(16:33:29.953)  ,   1429226 ,  27 , 16467
(16:33:29.992)  ,   1429314 ,  28 , 16468
(16:33:30.032)  ,   1429402 ,  34 , 16469
(16:33:30.074)  ,   1429490 ,  27 , 16470
(16:33:30.114)  ,   1429578 ,  33 , 16471
(16:33:30.152)  ,   1429666 ,  31 , 16472
(16:33:30.194)  ,   1429754 ,  32 , 16473
(16:33:30.234)  ,   1429842 ,  28 , 16474
(16:33:30.274)  ,   1429930 ,  25 , 16475
(16:33:30.313)  ,   1430018 ,  40 , 16476
(16:33:30.352)  ,   1430106 ,  34 , 16477
(16:33:30.394)  ,   1430194 ,  29 , 16478
(16:33:30.437)  ,   1430282 ,  31 , 16479
(16:33:30.481)  ,   1430370 ,  36 , 16480
(16:33:30.520)  ,   1430458 ,  30 , 16481
(16:33:30.559)  ,   1430546 ,  28 , 16482
(16:33:30.598)  ,   1430634 ,  30 , 16483
(16:33:30.639)  ,   1430722 ,  28 , 16484
(16:33:30.677)  ,   1430810 ,  33 , 16485
(16:33:30.717)  ,   1430898 ,  28 , 16486
(16:33:30.760)  ,   1430986 ,  26 , 16487
(16:33:30.805)  ,   1431074 ,  28 , 16488
(16:33:30.844)  ,   1431162 ,  31 , 16489
(16:33:30.884)  ,   1431250 ,  29 , 16490
(16:33:30.924)  ,   1431338 ,  32 , 16491
(16:33:30.962)  ,   1431426 ,  33 , 16492
(16:33:31.002)  ,   1431514 ,  29 , 16493
(16:33:31.043)  ,   1431602 ,  27 , 16494
(16:33:31.083)  ,   1431690 ,  28 , 16495
(16:33:31.127)  ,   1431778 ,  42 , 16496
(16:33:31.167)  ,   1431866 ,  26 , 16497
(16:33:31.207)  ,   1431954 ,  33 , 16498
(16:33:31.247)  ,   1432042 ,  34 , 16499
(16:33:31.287)  ,   1432130 ,  29 , 16500
(16:33:31.326)  ,   1432218 ,  28 , 16501
(16:33:31.366)  ,   1432306 ,  36 , 16502
(16:33:31.407)  ,   1432394 ,  35 , 16503
(16:33:31.450)  ,   1432482 ,  22 , 16504
(16:33:31.495)  ,   1432570 ,  39 , 16505
(16:33:31.535)  ,   1432658 ,  28 , 16506
(16:33:31.577)  ,   1432746 ,  31 , 16507
(16:33:31.616)  ,   1432834 ,  25 , 16508
(16:33:31.656)  ,   1432922 ,  27 , 16509
(16:33:31.696)  ,   1433010 ,  39 , 16510
(16:33:31.740)  ,   1433098 ,  27 , 16511
(16:33:31.780)  ,   1433186 ,  38 , 16512
(16:33:31.820)  ,   1433274 ,  30 , 16513
(16:33:31.862)  ,   1433362 ,  38 , 16514
(16:33:31.901)  ,   1433450 ,  33 , 16515
(16:33:31.940)  ,   1433538 ,  30 , 16516
(16:33:31.979)  ,   1433626 ,  35 , 16517
(16:33:32.018)  ,   1433714 ,  31 , 16518
(16:33:32.060)  ,   1433802 ,  29 , 16519
(16:33:32.099)  ,   1433890 ,  37 , 16520
(16:33:32.139)  ,   1433978 ,  31 , 16521
(16:33:32.178)  ,   1434066 ,  35 , 16522
(16:33:32.218)  ,   1434154 ,  30 , 16523
(16:33:32.266)  ,   1434242 ,  33 , 16524
(16:33:32.306)  ,   1434330 ,  30 , 16525
(16:33:32.348)  ,   1434418 ,  32 , 16526
(16:33:32.388)  ,   1434506 ,  29 , 16527
(16:33:32.428)  ,   1434594 ,  34 , 16528
(16:33:32.468)  ,   1434682 ,  34 , 16529
(16:33:32.508)  ,   1434770 ,  33 , 16530
(16:33:32.550)  ,   1434858 ,  39 , 16531
(16:33:32.597)  ,   1434946 ,  56 , 16532
(16:33:32.646)  ,   1435034 ,  55 , 16533
(16:33:32.692)  ,   1435122 ,  54 , 16534
(16:33:32.744)  ,   1435210 ,  52 , 16535
(16:33:32.792)  ,   1435298 ,  46 , 16536
(16:33:32.838)  ,   1435386 ,  51 , 16537
(16:33:32.884)  ,   1435474 ,  56 , 16538
(16:33:32.934)  ,   1435562 ,  38 , 16539
(16:33:32.973)  ,   1435650 ,  33 , 16540
(16:33:33.013)  ,   1435738 ,  41 , 16541
(16:33:33.051)  ,   1435826 ,  27 , 16542
(16:33:33.091)  ,   1435914 ,  28 , 16543
(16:33:33.130)  ,   1436002 ,  35 , 16544
(16:33:33.173)  ,   1436090 ,  28 , 16545
(16:33:33.216)  ,   1436178 ,  30 , 16546
(16:33:33.256)  ,   1436266 ,  25 , 16547
(16:33:33.295)  ,   1436354 ,  36 , 16548
(16:33:33.335)  ,   1436442 ,  38 , 16549
(16:33:33.375)  ,   1436530 ,  30 , 16550
(16:33:33.415)  ,   1436618 ,  34 , 16551
(16:33:33.459)  ,   1436706 ,  33 , 16552
(16:33:33.499)  ,   1436794 ,  35 , 16553
(16:33:33.545)  ,   1436882 ,  26 , 16554
(16:33:33.592)  ,   1436970 ,  53 , 16555
(16:33:33.631)  ,   1437058 ,  33 , 16556
(16:33:33.672)  ,   1437146 ,  30 , 16557
(16:33:33.711)  ,   1437234 ,  26 , 16558
(16:33:33.754)  ,   1437322 ,  29 , 16559
(16:33:33.795)  ,   1437410 ,  55 , 16560
(16:33:33.834)  ,   1437498 ,  29 , 16561
(16:33:33.874)  ,   1437586 ,  28 , 16562
(16:33:33.913)  ,   1437674 ,  35 , 16563
(16:33:33.956)  ,   1437762 ,  31 , 16564
(16:33:33.996)  ,   1437850 ,  37 , 16565
(16:33:34.035)  ,   1437938 ,  29 , 16566
(16:33:34.078)  ,   1438026 ,  28 , 16567
(16:33:34.118)  ,   1438114 ,  33 , 16568
(16:33:34.158)  ,   1438202 ,  28 , 16569
(16:33:34.198)  ,   1438290 ,  30 , 16570
(16:33:34.237)  ,   1438378 ,  28 , 16571
(16:33:34.276)  ,   1438466 ,  26 , 16572
