Temp , Taille , ex , num
(15:50:44.644) ,158884 ,   3 , 1846
(15:50:44.656) ,158970 ,   3 , 1847
(15:50:44.671) ,159056 ,   3 , 1848
(15:50:44.683) ,159142 ,   7 , 1849
(15:50:44.691) ,159228 ,   8 , 1850
(15:50:44.699) ,159314 ,   3 , 1851
(15:50:44.706) ,159400 ,   3 , 1852
(15:50:44.714) ,159486 ,   9 , 1853
(15:50:44.721) ,159572 ,   8 , 1854
(15:50:44.728) ,159658 ,   3 , 1855
(15:50:44.737) ,159744 ,   3 , 1856
(15:50:44.748) ,159830 ,   3 , 1857
(15:50:44.756) ,159916 ,   8 , 1858
(15:50:44.764) ,160002 ,   7 , 1859
(15:50:44.772) ,160088 ,   7 , 1860
(15:50:44.779) ,160174 ,   6 , 1861
(15:50:44.787) ,160260 ,   9 , 1862
(15:50:44.795) ,160346 ,   8 , 1863
(15:50:44.804) ,160432 ,   3 , 1864
(15:50:44.812) ,160518 ,   4 , 1865
(15:50:44.820) ,160604 ,   8 , 1866
(15:50:44.828) ,160690 ,   9 , 1867
(15:50:44.836) ,160776 ,   3 , 1868
(15:50:44.844) ,160862 ,   3 , 1869
(15:50:44.852) ,160948 ,   7 , 1870
(15:50:44.861) ,161034 ,   8 , 1871
(15:50:44.869) ,161120 ,   3 , 1872
(15:50:44.877) ,161206 ,   8 , 1873
(15:50:44.887) ,161292 ,   5 , 1874
(15:50:44.897) ,161378 ,   7 , 1875
(15:50:44.904) ,161464 ,   6 , 1876
(15:50:44.913) ,161550 ,   3 , 1877
(15:50:44.922) ,161636 ,   5 , 1878
(15:50:44.931) ,161722 ,   6 , 1879
(15:50:44.939) ,161808 ,   7 , 1880
(15:50:44.948) ,161894 ,   3 , 1881
(15:50:44.956) ,161980 ,   7 , 1882
(15:50:44.965) ,162066 ,   7 , 1883
(15:50:44.973) ,162152 ,   8 , 1884
(15:50:44.982) ,162238 ,   7 , 1885
(15:50:44.990) ,162324 ,   3 , 1886
(15:50:44.999) ,162410 ,   7 , 1887
(15:50:45.006) ,162496 ,   6 , 1888
(15:50:45.015) ,162582 ,   6 , 1889
(15:50:45.024) ,162668 ,   7 , 1890
(15:50:45.033) ,162754 ,   7 , 1891
(15:50:45.041) ,162840 ,   6 , 1892
(15:50:45.052) ,162926 ,   8 , 1893
(15:50:45.061) ,163012 ,   3 , 1894
(15:50:45.069) ,163098 ,   6 , 1895
(15:50:45.077) ,163184 ,   6 , 1896
(15:50:45.085) ,163270 ,   8 , 1897
(15:50:45.093) ,163356 ,   3 , 1898
(15:50:45.102) ,163442 ,   8 , 1899
(15:50:45.110) ,163528 ,   7 , 1900
(15:50:45.120) ,163614 ,   3 , 1901
(15:50:45.127) ,163700 ,   7 , 1902
(15:50:45.135) ,163786 ,   6 , 1903
(15:50:45.143) ,163872 ,  10 , 1904
(15:50:45.152) ,163958 ,   7 , 1905
(15:50:45.159) ,164044 ,   7 , 1906
(15:50:45.169) ,164130 ,   9 , 1907
(15:50:45.177) ,164216 ,   7 , 1908
(15:50:45.186) ,164302 ,   3 , 1909
(15:50:45.195) ,164388 ,   7 , 1910
(15:50:45.203) ,164474 ,   7 , 1911
(15:50:45.211) ,164560 ,   7 , 1912
(15:50:45.219) ,164646 ,   6 , 1913
(15:50:45.227) ,164732 ,   7 , 1914
(15:50:45.235) ,164818 ,   8 , 1915
(15:50:45.243) ,164904 ,   7 , 1916
(15:50:45.251) ,164990 ,   6 , 1917
(15:50:45.258) ,165076 ,   7 , 1918
(15:50:45.266) ,165162 ,   7 , 1919
(15:50:45.272) ,165248 ,   7 , 1920
(15:50:45.281) ,165334 ,   6 , 1921
(15:50:45.288) ,165420 ,   6 , 1922
(15:50:45.295) ,165506 ,   5 , 1923
(15:50:45.302) ,165592 ,   6 , 1924
(15:50:45.311) ,165678 ,   3 , 1925
(15:50:45.320) ,165764 ,   7 , 1926
(15:50:45.327) ,165850 ,   3 , 1927
(15:50:45.336) ,165936 ,   7 , 1928
(15:50:45.344) ,166022 ,   3 , 1929
(15:50:45.352) ,166108 ,   7 , 1930
(15:50:45.359) ,166194 ,   6 , 1931
(15:50:45.369) ,166280 ,   7 , 1932
(15:50:45.377) ,166366 ,   3 , 1933
(15:50:45.386) ,166452 ,   7 , 1934
(15:50:45.393) ,166538 ,   8 , 1935
(15:50:45.402) ,166624 ,   7 , 1936
(15:50:45.409) ,166710 ,   3 , 1937
(15:50:45.417) ,166796 ,   3 , 1938
(15:50:45.425) ,166882 ,   7 , 1939
(15:50:45.434) ,166968 ,   3 , 1940
(15:50:45.442) ,167054 ,   7 , 1941
(15:50:45.453) ,167140 ,   3 , 1942
(15:50:45.460) ,167226 ,   7 , 1943
(15:50:45.468) ,167312 ,   7 , 1944
(15:50:45.476) ,167398 ,   7 , 1945
(15:50:45.485) ,167484 ,   7 , 1946
(15:50:45.493) ,167570 ,   7 , 1947
(15:50:45.502) ,167656 ,   8 , 1948
(15:50:45.509) ,167742 ,   7 , 1949
(15:50:45.520) ,167828 ,   7 , 1950
(15:50:45.528) ,167914 ,   6 , 1951
(15:50:45.536) ,168000 ,   8 , 1952
(15:50:45.546) ,168086 ,   4 , 1953
(15:50:45.556) ,168172 ,   7 , 1954
(15:50:45.565) ,168258 ,   7 , 1955
(15:50:45.574) ,168344 ,   7 , 1956
(15:50:45.584) ,168430 ,   3 , 1957
(15:50:45.593) ,168516 ,   7 , 1958
(15:50:45.601) ,168602 ,   7 , 1959
(15:50:45.608) ,168688 ,   7 , 1960
(15:50:45.616) ,168774 ,   7 , 1961
(15:50:45.624) ,168860 ,   7 , 1962
(15:50:45.632) ,168946 ,   3 , 1963
(15:50:45.640) ,169032 ,   7 , 1964
(15:50:45.648) ,169118 ,   6 , 1965
(15:50:45.656) ,169204 ,   3 , 1966
(15:50:45.664) ,169290 ,   7 , 1967
(15:50:45.672) ,169376 ,   3 , 1968
(15:50:45.680) ,169462 ,   7 , 1969
(15:50:45.688) ,169548 ,   8 , 1970
(15:50:45.695) ,169634 ,   6 , 1971
(15:50:45.703) ,169720 ,   8 , 1972
(15:50:45.714) ,169806 ,   3 , 1973
(15:50:45.721) ,169892 ,   3 , 1974
(15:50:45.731) ,169978 ,   4 , 1975
(15:50:45.739) ,170064 ,   8 , 1976
(15:50:45.747) ,170150 ,   3 , 1977
(15:50:45.758) ,170236 ,   6 , 1978
(15:50:45.767) ,170322 ,   8 , 1979
(15:50:45.774) ,170408 ,   3 , 1980
(15:50:45.783) ,170494 ,   6 , 1981
(15:50:45.790) ,170580 ,   7 , 1982
(15:50:45.801) ,170666 ,   3 , 1983
(15:50:45.811) ,170752 ,   3 , 1984
(15:50:45.822) ,170838 ,   3 , 1985
(15:50:45.841) ,170924 ,   3 , 1986
(15:50:45.857) ,171010 ,   3 , 1987
(15:50:45.870) ,171096 ,   3 , 1988
(15:50:45.881) ,171182 ,   3 , 1989
(15:50:45.891) ,171268 ,   3 , 1990
(15:50:45.904) ,171354 ,   3 , 1991
(15:50:45.915) ,171440 ,   5 , 1992
(15:50:45.925) ,171526 ,   3 , 1993
(15:50:45.934) ,171612 ,   3 , 1994
(15:50:45.951) ,171698 ,   3 , 1995
(15:50:45.966) ,171784 ,   3 , 1996
(15:50:45.979) ,171870 ,   3 , 1997
(15:50:45.993) ,171956 ,   3 , 1998
(15:50:46.007) ,172042 ,   3 , 1999
(15:50:46.022) ,172128 ,   3 , 2000
(15:50:46.036) ,172214 ,   7 , 2001
(15:50:46.057) ,172300 ,   3 , 2002
(15:50:46.068) ,172386 ,   3 , 2003
(15:50:46.082) ,172472 ,   7 , 2004
(15:50:46.091) ,172558 ,   3 , 2005
(15:50:46.101) ,172644 ,   8 , 2006
(15:50:46.110) ,172730 ,   7 , 2007
(15:50:46.124) ,172816 ,   6 , 2008
(15:50:46.140) ,172902 ,   3 , 2009
(15:50:46.151) ,172988 ,   3 , 2010
(15:50:46.159) ,173074 ,   3 , 2011
(15:50:46.169) ,173160 ,   3 , 2012
(15:50:46.177) ,173246 ,   3 , 2013
(15:50:46.189) ,173332 ,   4 , 2014
(15:50:46.199) ,173418 ,   7 , 2015
(15:50:46.206) ,173504 ,   7 , 2016
(15:50:46.216) ,173590 ,   3 , 2017
(15:50:46.224) ,173676 ,   3 , 2018
(15:50:46.232) ,173762 ,   3 , 2019
(15:50:46.242) ,173848 ,   7 , 2020
(15:50:46.250) ,173934 ,   3 , 2021
(15:50:46.257) ,174020 ,   7 , 2022
(15:50:46.266) ,174106 ,   7 , 2023
(15:50:46.274) ,174192 ,   7 , 2024
(15:50:46.282) ,174278 ,   7 , 2025
(15:50:46.290) ,174364 ,   7 , 2026
(15:50:46.299) ,174450 ,   6 , 2027
(15:50:46.306) ,174536 ,   7 , 2028
(15:50:46.313) ,174622 ,   6 , 2029
(15:50:46.321) ,174708 ,   7 , 2030
(15:50:46.328) ,174794 ,   7 , 2031
(15:50:46.336) ,174880 ,   7 , 2032
(15:50:46.344) ,174966 ,   4 , 2033
(15:50:46.353) ,175052 ,   9 , 2034
(15:50:46.362) ,175138 ,   3 , 2035
(15:50:46.369) ,175224 ,   3 , 2036
(15:50:46.379) ,175310 ,   9 , 2037
(15:50:46.387) ,175396 ,   3 , 2038
(15:50:46.394) ,175482 ,   3 , 2039
(15:50:46.402) ,175568 ,   8 , 2040
(15:50:46.409) ,175654 ,   3 , 2041
(15:50:46.420) ,175740 ,   8 , 2042
(15:50:46.428) ,175826 ,   8 , 2043
(15:50:46.437) ,175912 ,   8 , 2044
(15:50:46.444) ,175998 ,   9 , 2045
(15:50:46.453) ,176084 ,   8 , 2046
(15:50:46.461) ,176170 ,  10 , 2047
(15:50:46.470) ,176256 ,   3 , 2048
(15:50:46.478) ,176342 ,   3 , 2049
(15:50:46.488) ,176428 ,   3 , 2050
(15:50:46.497) ,176514 ,   7 , 2051
(15:50:46.504) ,176600 ,   9 , 2052
(15:50:46.514) ,176686 ,   3 , 2053
(15:50:46.522) ,176772 ,   3 , 2054
(15:50:46.530) ,176858 ,   9 , 2055
(15:50:46.539) ,176944 ,   7 , 2056
(15:50:46.548) ,177030 ,   5 , 2057
(15:50:46.555) ,177116 ,   8 , 2058
(15:50:46.564) ,177202 ,   4 , 2059
(15:50:46.572) ,177288 ,   8 , 2060
(15:50:46.581) ,177374 ,   3 , 2061
(15:50:46.589) ,177460 ,   9 , 2062
(15:50:46.599) ,177546 ,   3 , 2063
(15:50:46.607) ,177632 ,   3 , 2064
(15:50:46.617) ,177718 ,   8 , 2065
(15:50:46.625) ,177804 ,   3 , 2066
(15:50:46.634) ,177890 ,   9 , 2067
(15:50:46.641) ,177976 ,  10 , 2068
(15:50:46.651) ,178062 ,   7 , 2069
(15:50:46.660) ,178148 ,   3 , 2070
(15:50:46.670) ,178234 ,   3 , 2071
(15:50:46.679) ,178320 ,   3 , 2072
(15:50:46.719) ,178406 ,   3 , 2073
(15:50:46.730) ,178492 ,   7 , 2074
(15:50:46.756) ,178578 ,   6 , 2075
(15:50:46.767) ,178664 ,   4 , 2076
(15:50:46.807) ,178750 ,   8 , 2077
(15:50:46.838) ,178836 ,   3 , 2078
(15:50:46.855) ,178922 ,   3 , 2079
(15:50:46.870) ,179008 ,   3 , 2080
(15:50:46.885) ,179094 ,   3 , 2081
(15:50:46.903) ,179180 ,   3 , 2082
(15:50:46.917) ,179266 ,   3 , 2083
(15:50:46.927) ,179352 ,   3 , 2084
(15:50:46.945) ,179438 ,   3 , 2085
(15:50:46.956) ,179524 ,   3 , 2086
(15:50:46.967) ,179610 ,   3 , 2087
(15:50:46.978) ,179696 ,   3 , 2088
(15:50:46.986) ,179782 ,   3 , 2089
(15:50:46.994) ,179868 ,   3 , 2090
(15:50:47.004) ,179954 ,   4 , 2091
(15:50:47.015) ,180040 ,   3 , 2092
(15:50:47.035) ,180126 ,   3 , 2093
(15:50:47.051) ,180212 ,   3 , 2094
(15:50:47.066) ,180298 ,   3 , 2095
(15:50:47.082) ,180384 ,   3 , 2096
(15:50:47.095) ,180470 ,   3 , 2097
(15:50:47.117) ,180556 ,   3 , 2098
(15:50:47.127) ,180642 ,   8 , 2099
(15:50:47.137) ,180728 ,   3 , 2100
(15:50:47.145) ,180814 ,   8 , 2101
(15:50:47.153) ,180900 ,   8 , 2102
(15:50:47.162) ,180986 ,   9 , 2103
(15:50:47.170) ,181072 ,   8 , 2104
(15:50:47.178) ,181158 ,   8 , 2105
(15:50:47.187) ,181244 ,   9 , 2106
(15:50:47.194) ,181330 ,   8 , 2107
(15:50:47.202) ,181416 ,   8 , 2108
(15:50:47.211) ,181502 ,   9 , 2109
(15:50:47.220) ,181588 ,   8 , 2110
(15:50:47.229) ,181674 ,   9 , 2111
(15:50:47.239) ,181760 ,   3 , 2112
(15:50:47.248) ,181846 ,   7 , 2113
(15:50:47.258) ,181932 ,   8 , 2114
(15:50:47.274) ,182018 ,   3 , 2115
(15:50:47.287) ,182104 ,   3 , 2116
(15:50:47.297) ,182190 ,   6 , 2117
(15:50:47.306) ,182276 ,   8 , 2118
(15:50:47.317) ,182362 ,   3 , 2119
(15:50:47.327) ,182448 ,   3 , 2120
(15:50:47.340) ,182534 ,   8 , 2121
(15:50:47.353) ,182620 ,   3 , 2122
(15:50:47.363) ,182706 ,   4 , 2123
(15:50:47.372) ,182792 ,   3 , 2124
(15:50:47.384) ,182878 ,   3 , 2125
(15:50:47.394) ,182964 ,   3 , 2126
(15:50:47.403) ,183050 ,   3 , 2127
(15:50:47.411) ,183136 ,   3 , 2128
(15:50:47.427) ,183222 ,   3 , 2129
(15:50:47.440) ,183308 ,   6 , 2130
(15:50:47.449) ,183394 ,   9 , 2131
(15:50:47.461) ,183480 ,   3 , 2132
(15:50:47.470) ,183566 ,   9 , 2133
(15:50:47.478) ,183652 ,   3 , 2134
(15:50:47.488) ,183738 ,   8 , 2135
(15:50:47.497) ,183824 ,  15 , 2136
(15:50:47.510) ,183910 ,   3 , 2137
(15:50:47.520) ,183996 ,   3 , 2138
(15:50:47.532) ,184082 ,   8 , 2139
(15:50:47.541) ,184168 ,   3 , 2140
(15:50:47.552) ,184254 ,   3 , 2141
(15:50:47.562) ,184340 ,   3 , 2142
(15:50:47.575) ,184426 ,   3 , 2143
(15:50:47.593) ,184512 ,   3 , 2144
(15:50:47.613) ,184598 ,   3 , 2145
(15:50:47.626) ,184684 ,   3 , 2146
(15:50:47.647) ,184770 ,   3 , 2147
(15:50:47.657) ,184856 ,   3 , 2148
(15:50:47.667) ,184942 ,   5 , 2149
(15:50:47.677) ,185028 ,   3 , 2150
(15:50:47.694) ,185114 ,   3 , 2151
(15:50:47.705) ,185200 ,   3 , 2152
(15:50:47.716) ,185286 ,   3 , 2153
(15:50:47.726) ,185372 ,   3 , 2154
(15:50:47.737) ,185458 ,   3 , 2155
(15:50:47.746) ,185544 ,   4 , 2156
(15:50:47.756) ,185630 ,   3 , 2157
(15:50:47.774) ,185716 ,   3 , 2158
(15:50:47.790) ,185802 ,   4 , 2159
(15:50:47.805) ,185888 ,   3 , 2160
(15:50:47.821) ,185974 ,   3 , 2161
(15:50:47.838) ,186060 ,   3 , 2162
(15:50:47.849) ,186146 ,   3 , 2163
(15:50:47.859) ,186232 ,   3 , 2164
(15:50:47.890) ,186318 ,   3 , 2165
(15:50:47.902) ,186404 ,   8 , 2166
(15:50:47.911) ,186490 ,   9 , 2167
(15:50:47.920) ,186576 ,   8 , 2168
(15:50:47.930) ,186662 ,   9 , 2169
(15:50:47.938) ,186748 ,   9 , 2170
(15:50:47.947) ,186834 ,   3 , 2171
(15:50:47.956) ,186920 ,   3 , 2172
(15:50:47.965) ,187006 ,   9 , 2173
(15:50:47.973) ,187092 ,   7 , 2174
(15:50:47.983) ,187178 ,   3 , 2175
(15:50:47.992) ,187264 ,   4 , 2176
(15:50:48.003) ,187350 ,   8 , 2177
(15:50:48.012) ,187436 ,   8 , 2178
(15:50:48.021) ,187522 ,   9 , 2179
(15:50:48.031) ,187608 ,   4 , 2180
(15:50:48.039) ,187694 ,   6 , 2181
(15:50:48.051) ,187780 ,   3 , 2182
(15:50:48.062) ,187866 ,   3 , 2183
(15:50:48.071) ,187952 ,   8 , 2184
(15:50:48.087) ,188038 ,   3 , 2185
(15:50:48.101) ,188124 ,   3 , 2186
(15:50:48.113) ,188210 ,  10 , 2187
(15:50:48.122) ,188296 ,  10 , 2188
(15:50:48.132) ,188382 ,   4 , 2189
(15:50:48.140) ,188468 ,   8 , 2190
(15:50:48.151) ,188554 ,  11 , 2191
(15:50:48.159) ,188640 ,   3 , 2192
(15:50:48.168) ,188726 ,   5 , 2193
(15:50:48.190) ,188812 ,  10 , 2194
(15:50:48.200) ,188898 ,   7 , 2195
(15:50:48.209) ,188984 ,   8 , 2196
(15:50:48.219) ,189070 ,   8 , 2197
(15:50:48.228) ,189156 ,   7 , 2198
(15:50:48.238) ,189242 ,   3 , 2199
(15:50:48.247) ,189328 ,   7 , 2200
(15:50:48.254) ,189414 ,   3 , 2201
(15:50:48.262) ,189500 ,   7 , 2202
(15:50:48.271) ,189586 ,   8 , 2203
(15:50:48.280) ,189672 ,   5 , 2204
(15:50:48.291) ,189758 ,   3 , 2205
(15:50:48.300) ,189844 ,   3 , 2206
(15:50:48.308) ,189930 ,   3 , 2207
(15:50:48.317) ,190016 ,   9 , 2208
(15:50:48.325) ,190102 ,   8 , 2209
(15:50:48.335) ,190188 ,   8 , 2210
(15:50:48.344) ,190274 ,   8 , 2211
(15:50:48.353) ,190360 ,   9 , 2212
(15:50:48.365) ,190446 ,   5 , 2213
(15:50:48.374) ,190532 ,   9 , 2214
(15:50:48.383) ,190618 ,   9 , 2215
(15:50:48.392) ,190704 ,   8 , 2216
(15:50:48.401) ,190790 ,   8 , 2217
(15:50:48.409) ,190876 ,   7 , 2218
(15:50:48.421) ,190962 ,   8 , 2219
(15:50:48.431) ,191048 ,   3 , 2220
(15:50:48.439) ,191134 ,   8 , 2221
(15:50:48.447) ,191220 ,   5 , 2222
(15:50:48.456) ,191306 ,   9 , 2223
(15:50:48.464) ,191392 ,   4 , 2224
(15:50:48.472) ,191478 ,   9 , 2225
(15:50:48.480) ,191564 ,   5 , 2226
(15:50:48.488) ,191650 ,   3 , 2227
(15:50:48.497) ,191736 ,   9 , 2228
(15:50:48.506) ,191822 ,  10 , 2229
(15:50:48.515) ,191908 ,   9 , 2230
(15:50:48.523) ,191994 ,   3 , 2231
(15:50:48.533) ,192080 ,  10 , 2232
(15:50:48.541) ,192166 ,   7 , 2233
(15:50:48.549) ,192252 ,   8 , 2234
(15:50:48.556) ,192338 ,   8 , 2235
(15:50:48.565) ,192424 ,   4 , 2236
(15:50:48.572) ,192510 ,   8 , 2237
(15:50:48.581) ,192596 ,   4 , 2238
(15:50:48.588) ,192682 ,   3 , 2239
(15:50:48.596) ,192768 ,   7 , 2240
(15:50:48.604) ,192854 ,   8 , 2241
(15:50:48.611) ,192940 ,   6 , 2242
(15:50:48.619) ,193026 ,   7 , 2243
(15:50:48.627) ,193112 ,   7 , 2244
(15:50:48.635) ,193198 ,  11 , 2245
(15:50:48.643) ,193284 ,   9 , 2246
(15:50:48.651) ,193370 ,   9 , 2247
(15:50:48.659) ,193456 ,   8 , 2248
(15:50:48.667) ,193542 ,   9 , 2249
(15:50:48.675) ,193628 ,   7 , 2250
(15:50:48.682) ,193714 ,   5 , 2251
(15:50:48.689) ,193800 ,   4 , 2252
(15:50:48.697) ,193886 ,   3 , 2253
(15:50:48.705) ,193972 ,  10 , 2254
(15:50:48.713) ,194058 ,   7 , 2255
(15:50:48.720) ,194144 ,   5 , 2256
(15:50:48.727) ,194230 ,   9 , 2257
(15:50:48.735) ,194316 ,   7 , 2258
(15:50:48.742) ,194402 ,   8 , 2259
(15:50:48.751) ,194488 ,   7 , 2260
(15:50:48.758) ,194574 ,  10 , 2261
(15:50:48.766) ,194660 ,   7 , 2262
(15:50:48.775) ,194746 ,   8 , 2263
(15:50:48.784) ,194832 ,   9 , 2264
(15:50:48.792) ,194918 ,   7 , 2265
(15:50:48.800) ,195004 ,  10 , 2266
(15:50:48.808) ,195090 ,  10 , 2267
(15:50:48.817) ,195176 ,   7 , 2268
(15:50:48.824) ,195262 ,  10 , 2269
(15:50:48.832) ,195348 ,   9 , 2270
(15:50:48.840) ,195434 ,   7 , 2271
(15:50:48.848) ,195520 ,   3 , 2272
(15:50:48.855) ,195606 ,   8 , 2273
(15:50:48.864) ,195692 ,  10 , 2274
(15:50:48.874) ,195778 ,   8 , 2275
(15:50:48.883) ,195864 ,   8 , 2276
(15:50:48.892) ,195950 ,   3 , 2277
(15:50:48.902) ,196036 ,   3 , 2278
(15:50:48.911) ,196122 ,   8 , 2279
(15:50:48.919) ,196208 ,   7 , 2280
(15:50:48.927) ,196294 ,   9 , 2281
(15:50:48.937) ,196380 ,  12 , 2282
(15:50:48.946) ,196466 ,  10 , 2283
(15:50:48.954) ,196552 ,   9 , 2284
(15:50:48.961) ,196638 ,  10 , 2285
(15:50:48.970) ,196724 ,   6 , 2286
(15:50:48.978) ,196810 ,  11 , 2287
(15:50:48.986) ,196896 ,   9 , 2288
(15:50:48.993) ,196982 ,   9 , 2289
(15:50:49.001) ,197068 ,   9 , 2290
(15:50:49.009) ,197154 ,   8 , 2291
(15:50:49.017) ,197240 ,   9 , 2292
(15:50:49.026) ,197326 ,   9 , 2293
(15:50:49.033) ,197412 ,   7 , 2294
(15:50:49.041) ,197498 ,   7 , 2295
(15:50:49.050) ,197584 ,   7 , 2296
(15:50:49.057) ,197670 ,  10 , 2297
(15:50:49.065) ,197756 ,  11 , 2298
(15:50:49.073) ,197842 ,   8 , 2299
(15:50:49.082) ,197928 ,  10 , 2300
(15:50:49.089) ,198014 ,   8 , 2301
(15:50:49.099) ,198100 ,   7 , 2302
(15:50:49.106) ,198186 ,  10 , 2303
(15:50:49.114) ,198272 ,   7 , 2304
(15:50:49.121) ,198358 ,   6 , 2305
(15:50:49.130) ,198444 ,   5 , 2306
(15:50:49.139) ,198530 ,   3 , 2307
(15:50:49.149) ,198616 ,   9 , 2308
(15:50:49.157) ,198702 ,   6 , 2309
(15:50:49.166) ,198788 ,   8 , 2310
(15:50:49.176) ,198874 ,   6 , 2311
(15:50:49.186) ,198960 ,   8 , 2312
(15:50:49.195) ,199046 ,   9 , 2313
(15:50:49.204) ,199132 ,   3 , 2314
(15:50:49.212) ,199218 ,   9 , 2315
(15:50:49.223) ,199304 ,   9 , 2316
(15:50:49.232) ,199390 ,   9 , 2317
(15:50:49.242) ,199476 ,   3 , 2318
(15:50:49.254) ,199562 ,   9 , 2319
(15:50:49.263) ,199648 ,   3 , 2320
(15:50:49.272) ,199734 ,   3 , 2321
(15:50:49.281) ,199820 ,   4 , 2322
(15:50:49.289) ,199906 ,   6 , 2323
(15:50:49.299) ,199992 ,   9 , 2324
(15:50:49.307) ,200078 ,   3 , 2325
(15:50:49.316) ,200164 ,   8 , 2326
(15:50:49.325) ,200250 ,  10 , 2327
(15:50:49.334) ,200336 ,   3 , 2328
(15:50:49.342) ,200422 ,  11 , 2329
(15:50:49.352) ,200508 ,   3 , 2330
(15:50:49.359) ,200594 ,   3 , 2331
(15:50:49.371) ,200680 ,  11 , 2332
(15:50:49.380) ,200766 ,   8 , 2333
(15:50:49.388) ,200852 ,   9 , 2334
(15:50:49.399) ,200938 ,   3 , 2335
(15:50:49.409) ,201024 ,   9 , 2336
(15:50:49.418) ,201110 ,   8 , 2337
(15:50:49.425) ,201196 ,   3 , 2338
(15:50:49.436) ,201282 ,  10 , 2339
(15:50:49.445) ,201368 ,  10 , 2340
(15:50:49.453) ,201454 ,   8 , 2341
(15:50:49.461) ,201540 ,  10 , 2342
(15:50:49.469) ,201626 ,   8 , 2343
(15:50:49.476) ,201712 ,   8 , 2344
(15:50:49.485) ,201798 ,  11 , 2345
(15:50:49.492) ,201884 ,   8 , 2346
(15:50:49.502) ,201970 ,  10 , 2347
(15:50:49.512) ,202056 ,   7 , 2348
(15:50:49.520) ,202142 ,  10 , 2349
(15:50:49.528) ,202228 ,   9 , 2350
(15:50:49.536) ,202314 ,   8 , 2351
(15:50:49.544) ,202400 ,   9 , 2352
(15:50:49.552) ,202486 ,   9 , 2353
(15:50:49.559) ,202572 ,   5 , 2354
(15:50:49.568) ,202658 ,   8 , 2355
(15:50:49.576) ,202744 ,   7 , 2356
(15:50:49.585) ,202830 ,   8 , 2357
(15:50:49.593) ,202916 ,   8 , 2358
(15:50:49.601) ,203002 ,   9 , 2359
(15:50:49.609) ,203088 ,  10 , 2360
(15:50:49.619) ,203174 ,   9 , 2361
(15:50:49.628) ,203260 ,  11 , 2362
(15:50:49.636) ,203346 ,  10 , 2363
(15:50:49.644) ,203432 ,   8 , 2364
(15:50:49.655) ,203518 ,  10 , 2365
(15:50:49.663) ,203604 ,   6 , 2366
(15:50:49.670) ,203690 ,   8 , 2367
(15:50:49.679) ,203776 ,  10 , 2368
(15:50:49.687) ,203862 ,   7 , 2369
(15:50:49.694) ,203948 ,   9 , 2370
(15:50:49.702) ,204034 ,   7 , 2371
(15:50:49.711) ,204120 ,   7 , 2372
(15:50:49.719) ,204206 ,   7 , 2373
(15:50:49.728) ,204292 ,   7 , 2374
(15:50:49.735) ,204378 ,   7 , 2375
(15:50:49.743) ,204464 ,   7 , 2376
(15:50:49.752) ,204550 ,   9 , 2377
(15:50:49.761) ,204636 ,  10 , 2378
(15:50:49.770) ,204722 ,   5 , 2379
(15:50:49.778) ,204808 ,  10 , 2380
(15:50:49.786) ,204894 ,  10 , 2381
(15:50:49.794) ,204980 ,   9 , 2382
(15:50:49.802) ,205066 ,   9 , 2383
(15:50:49.810) ,205152 ,   6 , 2384
(15:50:49.819) ,205238 ,  11 , 2385
(15:50:49.826) ,205324 ,   8 , 2386
(15:50:49.835) ,205410 ,   6 , 2387
(15:50:49.843) ,205496 ,   9 , 2388
(15:50:49.851) ,205582 ,   9 , 2389
(15:50:49.859) ,205668 ,   7 , 2390
(15:50:49.869) ,205754 ,   7 , 2391
(15:50:49.876) ,205840 ,   9 , 2392
(15:50:49.885) ,205926 ,   9 , 2393
(15:50:49.893) ,206012 ,   7 , 2394
(15:50:49.901) ,206098 ,   7 , 2395
(15:50:49.910) ,206184 ,   7 , 2396
(15:50:49.918) ,206270 ,   7 , 2397
(15:50:49.926) ,206356 ,   7 , 2398
(15:50:49.935) ,206442 ,  10 , 2399
(15:50:49.943) ,206528 ,   8 , 2400
(15:50:49.951) ,206614 ,  10 , 2401
(15:50:49.959) ,206700 ,   8 , 2402
(15:50:49.967) ,206786 ,   9 , 2403
(15:50:49.975) ,206872 ,   6 , 2404
(15:50:49.985) ,206958 ,   7 , 2405
(15:50:49.992) ,207044 ,   7 , 2406
(15:50:50.001) ,207130 ,  10 , 2407
(15:50:50.009) ,207216 ,   9 , 2408
(15:50:50.019) ,207302 ,   8 , 2409
(15:50:50.026) ,207388 ,   8 , 2410
(15:50:50.035) ,207474 ,   9 , 2411
(15:50:50.042) ,207560 ,   7 , 2412
(15:50:50.051) ,207646 ,   9 , 2413
(15:50:50.059) ,207732 ,   7 , 2414
(15:50:50.067) ,207818 ,   8 , 2415
(15:50:50.076) ,207904 ,   9 , 2416
(15:50:50.085) ,207990 ,  10 , 2417
(15:50:50.093) ,208076 ,   7 , 2418
(15:50:50.104) ,208162 ,   6 , 2419
(15:50:50.113) ,208248 ,   6 , 2420
(15:50:50.123) ,208334 ,  11 , 2421
(15:50:50.135) ,208420 ,  11 , 2422
(15:50:50.144) ,208506 ,  11 , 2423
(15:50:50.153) ,208592 ,   9 , 2424
(15:50:50.161) ,208678 ,  11 , 2425
(15:50:50.169) ,208764 ,   8 , 2426
(15:50:50.177) ,208850 ,   8 , 2427
